2016-01-11T00:00:00Z,b'How to Be Liberal in Lower Alabama',b'By ROY HOFFMAN',b'Can liberals and conservatives get along in one of the country\xe2\x80\x99s reddest states?',960,"['United States Politics and Government', 'Alabama']"
2016-01-11T00:00:00Z,b'House to Weigh Overhaul of Open Records Process',b'By GARDINER HARRIS',b'The House is expected to consider a comprehensive overhaul of open records that would require the government to create a single online portal for requests to any government agency.',1122,"['Freedom of Information Act', 'United States Politics and Government']"
2016-01-11T00:00:00Z,b'Supreme Court Case on Public Sector Union Fees Rouses Political Suspicions',b'By NOAM SCHEIBER',b'Lawyers who organized the case are part of a center that is financially backed by conservative foundations. A decision in the plaintiff&#8217;s favor could free public sector workers from paying fees if they decline to join unions.',1317,"['Supreme Court (US)', 'Organized Labor']"
2016-01-11T00:00:00Z,b'Law on Ultrasounds Reignites Abortion Battle in North Carolina',b'By RICHARD FAUSSET',b'A new reporting requirement for doctors is providing fodder for races for governor and president this year in a polarized Southern swing state.',1104,"['Abortion', 'North Carolina']"
2016-01-11T00:00:00Z,"b'In Final State of the Union Address, Obama Aims to Set Tone for \xe2\x80\x9916 Campaign'",b'By PETER BAKER',b'Mr. Obama hopes to use his last address as president to frame the debate about who should replace him and where the country should go from here.',1265,"['Obama, Barack', 'State of the Union Message (US)']"
2016-01-10T16:46:09Z,b'Hillary Clinton Attacks Bernie Sanders Over Gun Control',b'By MAGGIE HABERMAN',,778,NA
2016-01-10T16:09:22Z,b'Planned Parenthood Backing Clinton in Primary Race',b'By THE ASSOCIATED PRESS',"b""Planned Parenthood is swinging behind Hillary Clinton in the Democratic presidential race and says that won't mean negative campaigning against her primary opponents.""",547,NA
2016-01-10T12:36:22Z,b'Clinton Says She Did Not Get Classified Information Through Email',b'By REUTERS',"b'Democratic presidential candidate Hillary Clinton said on Sunday that she did not ask for classified information to be sent over a non-secure system while heading the State Department, responding to the latest development in an issue that has dogged her campaign for months.'",316,NA
2016-01-10T11:30:32Z,"b""Hillary Clinton Brushes Off Trump's Swipes at Bill""",b'By THE ASSOCIATED PRESS',"b""Hillary Clinton is brushing off Donald Trump's persistent swipes at her husband, the former president.""",131,NA
2016-01-10T10:48:49Z,"b'As Foreign Crises Pile Up, Obama Seen Taking Few Risks in Final Year'",b'By REUTERS',"b'As Barack Obama prepares to deliver his final State of the Union address on Tuesday night, the U.S. president and his aides have insisted he will not be content simply to run out the clock on foreign policy and is acting decisively to tackle crises piling up around the globe.'",959,NA
2016-01-10T10:21:13Z,b'Bernie Sanders Makes Strong Showing in New Polls',b'By MAGGIE HABERMAN',,440,NA
